1,2,0.33
1,3,0.5
1,4,0.5
1,5,0.67
1,6,0.5
1,7,0.67
1,8,0.83
1,9,0.67
1,10,0.67
1,11,0.67
1,12,0.33
1,13,0.33
1,14,0.33
1,15,0.67
1,16,0.5
1,17,0.83
1,18,0.33
1,19,0.83
1,20,0.5
1,21,0.83
1,22,0.33
1,23,0.5
1,24,0.67
1,25,0.67
2,1,0.5
2,3,0.25
2,4,0.75
2,5,0.75
2,7,0.5
2,8,0.75
2,9,0.25
2,11,0.25
2,15,0.5
2,16,1.0
2,17,0.25
2,18,1.0
2,19,0.5
2,21,0.5
3,1,0.6
3,2,0.2
3,4,0.4
3,5,0.2
3,6,0.8
3,7,0.8
3,8,0.4
3,9,1.0
3,10,0.4
3,11,0.8
3,15,0.2
3,16,0.4
3,17,0.8
3,18,0.2
3,19,0.4
3,20,0.8
3,21,0.8
3,23,0.8
3,24,0.8
3,25,0.4
4,1,0.75
4,2,0.75
4,3,0.5
4,5,0.75
4,6,0.25
4,7,0.75
4,8,1.0
4,9,0.5
4,10,0.25
4,11,0.5
4,15,0.5
4,16,1.0
4,17,0.5
4,18,0.75
4,19,0.75
4,20,0.25
4,21,0.75
4,23,0.25
4,24,0.25
4,25,0.25
5,1,0.8
5,2,0.6
5,3,0.2
5,4,0.6
5,6,0.2
5,7,0.4
5,8,1.0
5,9,0.4
5,10,0.4
5,11,0.4
5,12,0.4
5,13,0.4
5,14,0.4
5,15,0.8
5,16,0.6
5,17,0.6
5,18,0.6
5,19,0.8
5,20,0.2
5,21,0.6
5,22,0.4
5,23,0.2
5,24,0.4
5,25,0.4
6,1,0.6
6,3,0.8
6,4,0.2
6,5,0.2
6,7,0.6
6,8,0.4
6,9,1.0
6,10,0.6
6,11,0.8
6,12,0.2
6,13,0.2
6,14,0.2
6,15,0.2
6,16,0.2
6,17,0.8
6,19,0.4
6,20,1.0
6,21,0.8
6,22,0.2
6,23,1.0
6,24,1.0
6,25,0.6
7,1,0.8
7,2,0.4
7,3,0.8
7,4,0.6
7,5,0.4
7,6,0.6
7,8,0.6
7,9,0.8
7,10,0.4
7,11,0.8
7,15,0.4
7,16,0.6
7,17,0.8
7,18,0.4
7,19,0.6
7,20,0.6
7,21,1.0
7,23,0.6
7,24,0.6
7,25,0.4
8,1,0.83
8,2,0.5
8,3,0.33
8,4,0.67
8,5,0.83
8,6,0.33
8,7,0.5
8,9,0.5
8,10,0.5
8,11,0.5
8,12,0.33
8,13,0.33
8,14,0.33
8,15,0.67
8,16,0.67
8,17,0.67
8,18,0.5
8,19,0.83
8,20,0.33
8,21,0.67
8,22,0.33
8,23,0.33
8,24,0.5
8,25,0.5
9,1,0.67
