1,2,0.6
1,3,0.6
1,4,0.4
1,5,1.0
1,6,1.0
1,7,0.8
1,8,0.8
1,9,0.6
1,10,0.4
1,11,1.0
1,12,0.2
1,13,1.0
1,15,0.8
1,16,0.4
1,17,0.8
1,18,0.6
1,19,0.4
1,20,0.8
1,21,0.6
1,22,0.8
1,23,0.6
1,24,0.8
1,25,1.0
2,1,0.5
2,3,0.83
2,4,0.83
2,5,0.5
2,6,0.5
2,7,0.33
2,8,0.33
2,9,0.33
2,10,0.83
2,11,0.5
2,12,0.33
2,13,1.0
2,15,0.67
2,16,0.83
2,17,0.5
2,18,0.67
2,19,0.33
2,20,0.33
2,21,0.83
2,22,0.33
2,23,0.33
2,24,0.5
2,25,0.67
3,1,0.38
3,2,0.62
3,4,0.75
3,5,0.5
3,6,0.38
3,7,0.38
3,8,0.25
3,9,0.38
3,10,0.5
3,11,0.38
3,12,0.62
3,13,0.62
3,14,0.38
3,15,0.62
3,16,0.62
3,17,0.62
3,18,0.75
3,19,0.62
3,20,0.25
3,21,0.75
3,22,0.25
3,23,0.5
3,24,0.62
3,25,0.5
4,1,0.29
4,2,0.71
4,3,0.86
4,5,0.43
4,6,0.29
4,7,0.29
4,8,0.14
4,9,0.29
4,10,0.71
4,11,0.29
4,12,0.57
4,13,0.71
4,14,0.29
4,15,0.57
4,16,0.86
4,17,0.57
4,18,0.71
4,19,0.57
4,20,0.14
4,21,0.71
4,22,0.14
4,23,0.43
4,24,0.57
4,25,0.43
5,1,0.83
5,2,0.5
5,3,0.67
5,4,0.5
5,6,0.83
5,7,0.83
5,8,0.67
5,9,0.67
5,10,0.33
5,11,0.83
5,12,0.33
5,13,0.83
5,14,0.17
5,15,0.83
5,16,0.5
5,17,0.83
5,18,0.67
5,19,0.5
5,20,0.67
5,21,0.67
5,22,0.67
5,23,0.67
5,24,0.83
5,25,0.83
6,1,0.83
6,2,0.5
6,3,0.5
6,4,0.33
6,5,0.83
6,7,0.83
6,8,0.83
6,9,0.5
6,10,0.33
6,11,1.0
6,12,0.17
6,13,1.0
6,15,0.67
6,16,0.33
6,17,0.67
6,18,0.5
6,19,0.33
6,20,0.83
6,21,0.5
6,22,0.83
6,23,0.5
6,24,0.67
6,25,0.83
7,1,0.67
7,2,0.33
7,3,0.5
7,4,0.33
7,5,0.83
7,6,0.83
7,8,0.83
7,9,0.67
7,10,0.17
7,11,0.83
7,12,0.17
7,13,0.83
7,14,0.17
7,15,0.67
7,16,0.33
7,17,0.67
7,18,0.5
7,19,0.33
7,20,0.83
7,21,0.5
7,22,0.83
7,23,0.67
7,24,0.67
7,25,0.67
8,1,0.57
8,2,0.29
8,3,0.29
8,4,0.14
8,5,0.57
8,6,0.71
8,7,0.71
8,9,0.43
8,10,0.14
8,11,0.71
8,13,0.71
8,15,0.43
8,16,0.14
8,17,0.43
8,18,0.29
8,19,0.14
8,20,0.86
8,21,0.29
8,22,0.86
8,23,0.43
8,24,0.43
8,25,0.57
9,1,0.75
9,2,0.5
9,3,0.75
9,4,0.5
9,5,1.0
9,6,0.75
9,7,1.0
9,8,0.75
9,10,0.25
9,11,0.75
9,12,0.25
9,13,0.75
9,14,0.25
9,15,1.0
9,16,0.5
9,17,1.0
9,18,0.75
9,19,0.5
9,20,0.75
9,21,0.75
9,22,0.75
9,23,1.0
9,24,1.0
9,25,0.75
10,1,0.29
10,2,0.71
10,3,0.57
10,4,0.71
10,5,0.29
10,6,0.29
10,7,0.14
10,8,0.14
10,9,0.14
10,11,0.29
10,12,0.29
10,13,0.71
10,15,0.43
10,16,0.71
10,17,0.29
10,18,0.43
10,19,0.29
10,20,0.14
10,21,0.57
10,22,0.14
10,23,0.14
10,24,0.29
10,25,0.43
11,1,0.83
11,2,0.5
11,3,0.5
11,4,0.33
11,5,0.83
11,6,1.0
11,7,0.83
11,8,0.83
11,9,0.5
11,10,0.33
11,12,0.17
11,13,1.0
11,15,0.67
11,16,0.33
11,17,0.67
11,18,0.5
11,19,0.33
11,20,0.83
11,21,0.5
11,22,0.83
11,23,0.5
11,24,0.67
11,25,0.83
12,1,0.2
12,2,0.4
12,3,1.0
12,4,0.8
12,5,0.4
12,6,0.2
12,7,0.2
12,9,0.2
12,10,0.4
12,11,0.2
12,13,0.4
12,14,0.6
12,15,0.6
12,16,0.6
12,17,0.6
12,18,0.8
12,19,0.8
12,21,0.6
12,23,0.4
12,24,0.6
12,25,0.4
13,1,0.56
13,2,0.67
13,3,0.56
13,4,0.56
13,5,0.56
13,6,0.67
13,7,0.56
13,8,0.56
13,9,0.33
13,10,0.56
13,11,0.67
13,12,0.22
13,15,0.56
13,16,0.56
13,17,0.44
13,18,0.44
13,19,0.22
13,20,0.56
13,21,0.56
13,22,0.56
13,23,0.33
13,24,0.44
13,25,0.67
14,3,0.5
14,4,0.33
14,5,0.17
14,7,0.17
14,9,0.17
14,12,0.5
14,15,0.17
14,16,0.17
14,17,0.33
14,18,0.33
14,19,0.67
14,21,0.17
14,23,0.33
14,24,0.33
15,1,0.67
15,2,0.67
15,3,0.83
15,4,0.67
15,5,0.83
15,6,0.67
15,7,0.67
15,8,0.5
15,9,0.67
15,10,0.5
15,11,0.67
15,12,0.5
15,13,0.83
15,14,0.17
15,16,0.67
15,17,0.83
15,18,0.83
15,19,0.5
15,20,0.5
15,21,0.83
15,22,0.5
15,23,0.67
15,24,0.83
15,25,0.83
16,1,0.33
16,2,0.83
16,3,0.83
16,4,1.0
16,5,0.5
16,6,0.33
16,7,0.33
16,8,0.17
16,9,0.33
16,10,0.83
16,11,0.33
16,12,0.5
16,13,0.83
16,14,0.17
16,15,0.67
16,17,0.5
16,18,0.67
16,19,0.5
16,20,0.17
16,21,0.83
16,22,0.17
16,23,0.33
16,24,0.5
16,25,0.5
17,1,0.67
17,2,0.5
17,3,0.83
17,4,0.67
17,5,0.83
17,6,0.67
17,7,0.67
17,8,0.5
17,9,0.67
17,10,0.33
17,11,0.67
17,12,0.5
17,13,0.67
17,14,0.33
17,15,0.83
17,16,0.5
17,18,0.83
17,19,0.67
17,20,0.5
17,21,0.67
17,22,0.5
17,23,0.83
17,24,1.0
17,25,0.67
18,1,0.5
18,2,0.67
18,3,1.0
18,4,0.83
18,5,0.67
18,6,0.5
18,7,0.5
18,8,0.33
18,9,0.5
18,10,0.5
18,11,0.5
18,12,0.67
18,13,0.67
18,14,0.33
18,15,0.83
18,16,0.67
18,17,0.83
18,19,0.67
18,20,0.33
18,21,0.83
18,22,0.33
18,23,0.67
18,24,0.83
18,25,0.67
19,1,0.33
19,2,0.33
19,3,0.83
19,4,0.67
19,5,0.5
19,6,0.33
19,7,0.33
19,8,0.17
19,9,0.33
19,10,0.33
19,11,0.33
19,12,0.67
19,13,0.33
19,14,0.67
19,15,0.5
19,16,0.5
19,17,0.67
19,18,0.67
19,20,0.17
19,21,0.5
19,22,0.17
19,23,0.5
19,24,0.67
19,25,0.33
20,1,0.67
20,2,0.33
20,3,0.33
20,4,0.17
20,5,0.67
20,6,0.83
20,7,0.83
20,8,1.0
20,9,0.5
20,10,0.17
20,11,0.83
20,13,0.83
20,15,0.5
20,16,0.17
20,17,0.5
20,18,0.33
20,19,0.17
20,21,0.33
20,22,1.0
20,23,0.5
20,24,0.5
20,25,0.67
21,1,0.5
21,2,0.83
21,3,1.0
21,4,0.83
21,5,0.67
21,6,0.5
21,7,0.5
21,8,0.33
21,9,0.5
21,10,0.67
21,11,0.5
21,12,0.5
21,13,0.83
21,14,0.17
21,15,0.83
21,16,0.83
21,17,0.67
21,18,0.83
21,19,0.5
21,20,0.33
21,22,0.33
21,23,0.5
21,24,0.67
21,25,0.67
22,1,0.67
22,2,0.33
22,3,0.33
22,4,0.17
22,5,0.67
22,6,0.83
22,7,0.83
22,8,1.0
22,9,0.5
22,10,0.17
22,11,0.83
22,13,0.83
22,15,0.5
22,16,0.17
22,17,0.5
22,18,0.33
22,19,0.17
22,20,1.0
22,21,0.33
22,23,0.5
22,24,0.5
22,25,0.67
23,1,0.6
23,2,0.4
23,3,0.8
23,4,0.6
23,5,0.8
23,6,0.6
23,7,0.8
23,8,0.6
23,9,0.8
23,10,0.2
23,11,0.6
23,12,0.4
23,13,0.6
23,14,0.4
23,15,0.8
23,16,0.4
23,17,1.0
23,18,0.8
23,19,0.6
23,20,0.6
23,21,0.6
23,22,0.6
23,24,1.0
23,25,0.6
24,1,0.67
24,2,0.5
24,3,0.83
24,4,0.67
24,5,0.83
24,6,0.67
24,7,0.67
24,8,0.5
24,9,0.67
24,10,0.33
24,11,0.67
24,12,0.5
24,13,0.67
24,14,0.33
24,15,0.83
24,16,0.5
24,17,1.0
24,18,0.83
24,19,0.67
24,20,0.5
24,21,0.67
24,22,0.5
24,23,0.83
24,25,0.67
25,1,0.83
25,2,0.67
25,3,0.67
25,4,0.5
25,5,0.83
25,6,0.83
25,7,0.67
25,8,0.67
25,9,0.5
25,10,0.5
25,11,0.83
25,12,0.33
25,13,1.0
25,15,0.83
25,16,0.5
25,17,0.67
25,18,0.67
25,19,0.33
25,20,0.67
25,21,0.67
25,22,0.67
25,23,0.5
25,24,0.67
