1,2,0.415
1,3,0.55
1,4,0.625
1,5,0.735
1,6,0.55
1,7,0.735
1,8,0.83
1,9,0.67
1,10,0.835
1,11,0.735
1,12,0.365
1,13,0.33
1,14,0.33
1,15,0.62
1,16,0.55
1,17,0.77
1,18,0.365
1,19,0.83
1,20,0.55
2,1,0.415
2,3,0.225
2,4,0.75
2,5,0.675
2,7,0.45
2,8,0.625
2,9,0.21
2,11,0.225
2,15,0.395
2,16,0.9
2,17,0.195
2,18,0.9
2,19,0.415
3,1,0.55
3,2,0.225
3,4,0.45
3,5,0.2
3,6,0.8
3,7,0.8
3,8,0.365
3,9,0.915
3,10,0.45
3,11,0.8
3,15,0.17
3,16,0.4
3,17,0.685
3,18,0.2
3,19,0.365
3,20,0.8
4,1,0.625
4,2,0.75
4,3,0.45
4,5,0.675
4,6,0.225
4,7,0.675
4,8,0.835
4,9,0.415
4,10,0.25
4,11,0.45
4,15,0.395
4,16,0.9
4,17,0.395
4,18,0.675
4,19,0.625
4,20,0.225
5,1,0.735
5,2,0.675
5,3,0.2
5,4,0.675
5,6,0.2
5,7,0.4
5,8,0.915
5,9,0.365
5,10,0.45
5,11,0.4
5,12,0.4
5,13,0.365
5,14,0.365
5,15,0.685
5,16,0.6
5,17,0.515
5,18,0.6
5,19,0.735
5,20,0.2
6,1,0.55
6,3,0.8
6,4,0.225
6,5,0.2
6,7,0.6
6,8,0.365
6,9,0.915
6,10,0.675
6,11,0.8
6,12,0.2
6,13,0.185
6,14,0.185
6,15,0.17
6,16,0.2
6,17,0.685
6,19,0.365
6,20,1
7,1,0.735
7,2,0.45
7,3,0.8
7,4,0.675
7,5,0.4
7,6,0.6
7,8,0.55
7,9,0.735
7,10,0.45
7,11,0.8
7,15,0.345
7,16,0.6
7,17,0.685
7,18,0.4
7,19,0.55
7,20,0.6
8,1,0.83
8,2,0.625
8,3,0.365
8,4,0.835
8,5,0.915
8,6,0.365
8,7,0.55
8,9,0.5
8,10,0.625
8,11,0.55
8,12,0.365
8,13,0.33
8,14,0.33
8,15,0.62
8,16,0.735
8,17,0.62
8,18,0.55
8,19,0.83
8,20,0.365
9,1,0.67
9,2,0.21
9,3,0.915
9,4,0.415
9,5,0.365
9,6,0.915
9,7,0.735
9,8,0.5
9,10,0.625
9,11,0.915
9,12,0.185
9,13,0.17
9,14,0.17
9,15,0.31
9,16,0.365
9,17,0.77
9,18,0.185
9,19,0.5
9,20,0.915
10,1,0.835
10,3,0.45
10,4,0.25
10,5,0.45
10,6,0.675
10,7,0.45
10,8,0.625
10,9,0.625
10,11,0.675
10,12,0.45
10,13,0.415
10,14,0.415
10,15,0.395
10,16,0.225
10,17,0.785
10,19,0.625
10,20,0.675
11,1,0.735
11,2,0.225
11,3,0.8
11,4,0.45
11,5,0.4
11,6,0.8
11,7,0.8
11,8,0.55
11,9,0.915
11,10,0.675
11,12,0.2
11,13,0.185
11,14,0.185
11,15,0.345
11,16,0.4
11,17,0.855
11,18,0.2
11,19,0.55
11,20,0.8
12,1,0.365
12,5,0.4
12,6,0.2
12,8,0.365
12,9,0.185
12,10,0.45
12,11,0.2
12,13,0.915
12,14,0.915
12,15,0.855
12,17,0.515
12,19,0.55
12,20,0.2
13,1,0.33
13,5,0.365
13,6,0.185
13,8,0.33
13,9,0.17
13,10,0.415
13,11,0.185
13,12,0.915
13,14,1
13,15,0.77
13,17,0.465
13,19,0.5
13,20,0.185
14,1,0.33
14,5,0.365
14,6,0.185
14,8,0.33
14,9,0.17
14,10,0.415
14,11,0.185
14,12,0.915
14,13,1
14,15,0.77
14,17,0.465
14,19,0.5
14,20,0.185
15,1,0.62
15,2,0.395
15,3,0.17
15,4,0.395
15,5,0.685
15,6,0.17
15,7,0.345
15,8,0.62
15,9,0.31
15,10,0.395
15,11,0.345
15,12,0.855
15,13,0.77
15,14,0.77
15,16,0.345
15,17,0.57
15,18,0.345
15,19,0.77
15,20,0.17
16,1,0.55
16,2,0.9
16,3,0.4
16,4,0.9
16,5,0.6
16,6,0.2
16,7,0.6
16,8,0.735
16,9,0.365
16,10,0.225
16,11,0.4
16,15,0.345
16,17,0.345
16,18,0.8
16,19,0.55
16,20,0.2
17,1,0.77
17,2,0.195
17,3,0.685
17,4,0.395
17,5,0.515
17,6,0.685
17,7,0.685
17,8,0.62
17,9,0.77
17,10,0.785
17,11,0.855
17,12,0.515
17,13,0.465
17,14,0.465
17,15,0.57
17,16,0.345
17,18,0.17
17,19,0.77
17,20,0.685
18,1,0.365
18,2,0.9
18,3,0.2
18,4,0.675
18,5,0.6
18,7,0.4
18,8,0.55
18,9,0.185
18,11,0.2
18,15,0.345
18,16,0.8
18,17,0.17
18,19,0.365
19,1,0.83
19,2,0.415
19,3,0.365
19,4,0.625
19,5,0.735
19,6,0.365
19,7,0.55
19,8,0.83
19,9,0.5
19,10,0.625
19,11,0.55
19,12,0.55
19,13,0.5
19,14,0.5
19,15,0.77
19,16,0.55
19,17,0.77
19,18,0.365
19,20,0.365
20,1,0.55
20,3,0.8
20,4,0.225
20,5,0.2
20,6,1
20,7,0.6
20,8,0.365
20,9,0.915
20,10,0.675
20,11,0.8
20,12,0.2
20,13,0.185
20,14,0.185
20,15,0.17
20,16,0.2
20,17,0.685
20,19,0.365
